eqDataFile
-0.007543
-0.010322
-0.012989
-0.014525
-0.014271
-0.011270
-0.006284
-0.000635
0.005951
0.013088
0.020353
0.027084
0.032098
0.035168
0.035870
0.034592
0.032713
0.030435
0.027776
0.025668
0.024360
0.023116
0.021915
0.020790
0.019480
0.018046
0.016436
0.014439
0.011997
0.008513
0.003365
-0.003091
-0.010391
-0.018229
-0.026274
-0.034071
-0.041423
-0.047911
-0.052860
-0.056104
-0.057708
-0.057852
-0.056593
-0.054571
-0.052324
-0.049583
-0.046711
-0.044115
-0.041525
-0.038923
-0.036453
-0.034139
-0.032093
-0.030568
-0.029748
-0.029308
-0.028952
-0.028860
-0.029203
-0.029980
-0.031058
-0.032315
-0.033752
-0.035106
-0.036083
-0.036609
-0.036520
-0.035948
-0.035061
-0.033825
-0.032600
-0.031625
-0.030718
-0.029756
-0.028652
-0.027395
-0.025945
-0.024237
-0.022292
-0.020104
-0.017665
-0.015039
-0.012254
-0.009202
-0.005790
-0.002050
0.001862
0.005659
0.009298
0.012862
0.016218
0.019289
0.021867
0.023703
0.024714
0.025219
0.025650
0.026164
0.027494
0.030139
0.033891
0.038138
0.042466
0.046342
0.048521
0.048677
0.047486
0.045352
0.042414
0.039551
0.037273
0.035160
0.033274
0.031791
0.030375
0.028827
0.027144
0.025229
0.023220
0.021220
0.019128
0.016963
0.014755
0.012513
0.010656
0.009687
0.009438
0.009677
0.010494
0.011824
0.013503
0.015241
0.016520
0.017299
0.017779
0.017598
0.016500
0.015095
0.014079
0.013396
0.013602
0.015025
0.016525
0.017485
0.018094
0.017415
0.014421
0.009965
0.004746
-0.001236
-0.007408
-0.013035
-0.017805
-0.021796
-0.025014
-0.027395
-0.028977
-0.029815
-0.029951
-0.029544
-0.028772
-0.027597
-0.026045
-0.024206
-0.022365
-0.021162
-0.020432
-0.019705
-0.018472
-0.016342
-0.013824
-0.011407
-0.009560
-0.008652
-0.008709
-0.009096
-0.009037
-0.008628
-0.008016
-0.007154
-0.006130
-0.004964
-0.003908
-0.003214
-0.002847
-0.002904
-0.003691
-0.005327
-0.007580
-0.010268
-0.013216
-0.016340
-0.019687
-0.023176
-0.026607
-0.029422
-0.031286
-0.031972
-0.031155
-0.029064
-0.026344
-0.023231
-0.019548
-0.015991
-0.013393
-0.011580
-0.010127
-0.008746
-0.007440
-0.006299
-0.005390
-0.005048
-0.005094
-0.005158
-0.005005
-0.004235
-0.002636
-0.000176
0.002834
0.005970
0.008805
0.010742
0.011644
0.011720
0.011053
0.010031
0.009421
0.009363
0.009662
0.010232
0.010556
0.010369
0.009825
0.008888
0.007644
0.006312
0.004909
0.003598
0.002492
0.001631
0.001366
0.001807
0.002710
0.003908
0.005406
0.007228
0.009257
0.011092
0.012421
0.013247
0.013464
0.013153
0.012553
0.011628
0.010374
0.009136
0.008545
0.008764
0.009740
0.011794
0.014953
0.019151
0.024499
0.030632
0.036706
0.041592
0.043783
0.043539
0.042504
0.039769
0.035184
0.030118
0.024379
0.018199
0.012296
0.006880
0.001512
-0.004004
-0.009520
-0.015132
-0.019980
-0.022720
-0.023769
-0.023357
-0.020640
-0.016910
-0.013007
-0.008343
-0.003520
0.000449
0.003098
0.004220
0.003476
0.001827
0.000299
-0.001538
-0.003699
-0.005731
-0.007542
-0.009005
-0.009880
-0.009704
-0.007895
-0.004807
-0.001368
0.002490
0.006586
0.010012
0.012686
0.014638
0.015582
0.015889
0.015826
0.015112
0.013775
0.012232
0.010872
0.009655
0.008530
0.007611
0.006729
0.005787
0.005074
0.004866
0.005464
0.006848
0.008676
0.010628
0.012049
0.012107
0.010609
0.008276
0.005376
0.001608
-0.003009
-0.008172
-0.013598
-0.018904
-0.023774
-0.027992
-0.030983
-0.032872
-0.034085
-0.034729
-0.035185
-0.035409
-0.035197
-0.034342
-0.032455
-0.029512
-0.025992
-0.022319
-0.019311
-0.017971
-0.018120
-0.019458
-0.021706
-0.024538
-0.027809
-0.031085
-0.034020
-0.036406
-0.037951
-0.038660
-0.038729
-0.038149
-0.037199
-0.036061
-0.034598
-0.032846
-0.030858
-0.028595
-0.026065
-0.023556
-0.021482
-0.019831
-0.018639
-0.018033
-0.017403
-0.016299
-0.014391
-0.011398
-0.008062
-0.004697
-0.001414
0.001314
0.003587
0.005456
0.006981
0.008436
0.009825
0.011402
0.013490
0.015863
0.018236
0.019945
0.020627
0.020927
0.021134
0.021309
0.021693
0.022083
0.022102
0.021658
0.020871
0.019904
0.018972
0.018184
0.017614
0.017412
0.017884
0.019350
0.021517
0.023997
0.026633
0.028905
0.030342
0.030470
0.028999
0.026835
0.024554
0.021909
0.019228
0.016987
0.015283
0.014215
0.013849
0.014169
0.015134
0.016562
0.018224
0.019926
0.021387
0.022373
0.022809
0.022555
0.021499
0.019839
0.017736
0.015189
0.012731
0.011031
0.010067
0.009662
0.009662
0.009592
0.009302
0.008990
0.008586
0.008023
0.007324
0.006291
0.004740
0.002780
0.000613
-0.001663
-0.004010
-0.006383
-0.008681
-0.010821
-0.012847
-0.014664
-0.016080
-0.017162
-0.018376
-0.019936
-0.021654
-0.023561
-0.025735
-0.027991
-0.030112
-0.032100
-0.033672
-0.034443
-0.034413
-0.033263
-0.031064
-0.028689
-0.026420
-0.024481
-0.023017
-0.021669
-0.020514
-0.019656
-0.019013
-0.018733
-0.018891
-0.019408
-0.020096
-0.020525
-0.020620
-0.020528
-0.020112
-0.019331
-0.018239
-0.017055
-0.016213
-0.015727
-0.015582
-0.016023
-0.016949
-0.018253
-0.019645
-0.020646
-0.021298
-0.021497
-0.020937
-0.019731
-0.018152
-0.016392
-0.014767
-0.013626
-0.012774
-0.011897
-0.011104
-0.010323
-0.009206
-0.007653
-0.005358
-0.002080
0.001942
0.006289
0.010429
0.014178
0.017660
0.020860
0.023699
0.026168
0.027971
0.028312
0.026959
0.024255
0.020742
0.016829
0.012597
0.008274
0.003967
-0.000096
-0.003792
-0.007104
-0.009670
-0.011378
-0.012411
-0.012782
-0.012456
-0.011442
-0.009745
-0.007346
-0.004298
-0.000681
0.003489
0.007990
0.012600
0.017359
0.022218
0.027114
0.031919
0.036409
0.040237
0.043001
0.044856
0.045997
0.045897
0.044350
0.041791
0.038292
0.034143
0.030452
0.027493
0.024705
0.022136
0.019810
0.017401
0.014514
0.011031
0.007113
0.002752
-0.001894
-0.006345
-0.010149
-0.013156
-0.015206
-0.016699
-0.018069
-0.019095
-0.019888
-0.020513
-0.020701
-0.020358
-0.019117
-0.016530
-0.013199
-0.009641
-0.006195
-0.003473
-0.001837
-0.001349
-0.001390
-0.001517
-0.001482
-0.000794
0.000641
0.002573
0.004792
0.007044
0.008736
0.009559
0.009697
0.009041
0.007362
0.004730
0.001480
-0.001929
-0.005523
-0.009532
-0.013772
-0.018096
-0.022485
-0.026227
-0.028681
-0.030075
-0.030258
-0.029023
-0.026822
-0.023957
-0.020848
-0.018123
-0.015832
-0.013840
-0.012061
-0.010352
-0.008651
-0.006850
-0.004896
-0.002987
-0.001429
-0.000547
-0.000900
-0.002622
-0.005338
-0.008469
-0.011662
-0.014840
-0.017633
-0.019986
-0.021679
-0.022235
-0.021736
-0.020283
-0.017881
-0.014769
-0.011180
-0.007379
-0.003555
-0.000796
-0.000250
-0.001316
-0.002855
-0.004953
-0.007642
-0.010309
-0.012764
-0.014867
-0.016246
-0.016530
-0.015821
-0.014261
-0.011798
-0.008669
-0.005109
-0.001019
0.003280
0.006858
0.009505
0.011327
0.012057
0.012147
0.011952
0.011398
0.010940
0.010744
0.010608
0.010643
0.011027
0.011913
0.013475
0.016265
0.020221
0.024410
0.028317
0.031693
0.034123
0.034899
0.033869
0.031802
0.029125
0.025932
0.022575
0.019253
0.015947
0.012753
0.009744
0.006811
0.003934
0.001157
-0.001540
-0.004002
-0.005911
-0.007251
-0.007940
-0.007745
-0.006734
-0.005055
-0.002828
-0.000053
0.003282
0.006914
0.010629
0.014484
0.018167
0.021219
0.023736
0.025729
0.026849
0.027063
0.026719
0.026002
0.025114
0.024637
0.024638
0.025012
0.026160
0.028120
0.030445
0.032944
0.035301
0.036790
0.037233
0.036578
0.034702
0.031764
0.027816
0.022940
0.017609
0.012236
0.006850
0.001773
-0.002661
-0.006506
-0.009730
-0.012253
-0.014173
-0.015712
-0.016908
-0.017693
-0.017958
-0.017374
-0.015915
-0.014005
-0.011801
-0.009234
-0.006916
-0.005380
-0.004373
-0.004020
-0.004710
-0.006422
-0.009172
-0.012674
-0.016382
-0.020397
-0.024584
-0.028235
-0.031309
-0.033850
-0.034940
-0.034273
-0.032543
-0.030117
-0.027001
-0.023395
-0.019802
-0.016723
-0.014757
-0.014479
-0.016063
-0.019268
-0.023494
-0.028149
-0.032664
-0.036640
-0.039884
-0.042108
-0.043322
-0.043728
-0.043354
-0.042292
-0.040724
-0.038657
-0.036113
-0.033377
-0.030874
-0.028607
-0.026584
-0.025154
-0.024051
-0.023008
-0.022372
-0.022204
-0.022514
-0.023718
-0.026182
-0.029170
-0.031907
-0.034090
-0.035122
-0.034981
-0.033372
-0.029872
-0.024856
-0.019107
-0.012951
-0.006383
-0.000340
0.004526
0.008323
0.011091
0.013091
0.014549
0.015465
0.015962
0.016217
0.016227
0.016289
0.016707
0.017455
0.018812
0.020935
0.023610
0.026812
0.030386
0.033889
0.037305
0.040676
0.043638
0.045389
0.045322
0.044174
0.042393
0.039938
0.037036
0.033717
0.030114
0.026524
0.023495
0.021209
0.019574
0.018613
0.018228
0.018425
0.019139
0.020218
0.021669
0.023421
0.025053
0.026240
0.026927
0.027098
0.026781
0.025921
0.024344
0.022008
0.019105
0.015864
0.012317
0.008637
0.005075
0.001487
-0.002223
-0.006140
-0.010458
-0.015184
-0.019891
-0.024219
-0.028039
-0.030956
-0.032759
-0.034112
-0.035476
-0.036520
-0.037303
-0.037990
-0.038347
-0.038157
-0.037464
-0.036300
-0.034648
-0.032608
-0.030280
-0.027821
-0.025284
-0.022628
-0.019955
-0.017298
-0.014566
-0.011735
-0.008938
-0.006516
-0.004804
-0.004181
-0.004797
-0.006173
-0.008041
-0.010360
-0.012883
-0.015374
-0.017486
-0.019030
-0.019981
-0.020180
-0.019624
-0.018550
-0.017263
-0.015799
-0.014187
-0.012825
-0.011813
-0.011018
-0.010511
-0.010277
-0.009997
-0.009456
-0.008725
-0.007635
-0.006155
-0.004491
-0.002658
-0.000836
0.000743
0.001959
0.002861
0.003647
0.004280
0.004802
0.005425
0.006128
0.006855
0.007658
0.008536
0.009404
0.010033
0.010333
0.010371
0.010051
0.009294
0.008097
0.006448
0.004456
0.002249
-0.000178
-0.002487
-0.004206
-0.005347
-0.005725
-0.005201
-0.004175
-0.002699
-0.000617
0.001879
0.004556
0.007138
0.009287
0.010867
0.011438
0.010860
0.010079
0.009413
0.008624
0.008269
0.008683
0.009729
0.011371
0.013523
0.015977
0.018449
0.020930
0.023505
0.026177
0.029036
0.032076
0.035276
0.038662
0.041830
0.043998
0.045006
0.044979
0.044120
0.042903
0.041423
0.039633
0.037703
0.035690
0.033536
0.031339
0.029249
0.027341
0.025746
0.024510
0.023617
0.023134
0.023018
0.023072
0.023184
0.023063
0.022084
0.020208
0.018219
0.016331
0.014371
0.012558
0.010909
0.009289
0.007636
0.005940
0.004101
0.002215
0.000595
-0.000810
-0.002067
-0.003009
-0.003630
-0.004028
-0.004558
-0.005467
-0.006640
-0.008235
-0.010421
-0.013211
-0.016428
-0.019556
-0.022527
-0.025526
-0.028424
-0.031210
-0.033851
-0.036049
-0.037702
-0.038746
-0.038536
-0.036912
-0.034901
-0.032895
-0.030473
-0.027781
-0.025142
-0.022690
-0.020612
-0.019302
-0.018728
-0.018616
-0.019042
-0.019734
-0.020438
-0.021194
-0.021859
-0.022330
-0.022555
-0.022507
-0.022153
-0.021337
-0.020017
-0.018373
-0.016600
-0.014699
-0.012848
-0.011387
-0.010204
-0.009151
-0.008319
-0.007665
-0.007125
-0.006818
-0.006921
-0.007388
-0.008126
-0.009090
-0.009982
-0.010690
-0.011256
-0.011523
-0.011467
-0.011001
-0.009941
-0.008519
-0.007022
-0.005603
-0.004883
-0.005313
-0.006717
-0.008907
-0.011677
-0.014846
-0.018249
-0.021326
-0.023849
-0.025766
-0.026695
-0.026642
-0.025758
-0.024071
-0.021710
-0.019018
-0.016103
-0.013006
-0.010220
-0.007873
-0.005669
-0.003639
-0.001864
-0.000253
0.001220
0.002478
0.003205
0.003192
0.002607
0.001709
0.000661
-0.000352
-0.000948
-0.001051
-0.000562
0.000622
0.002123
0.003859
0.005987
0.008418
0.011096
0.013821
0.016345
0.018738
0.021038
0.023245
0.025330
0.026448
0.026429
0.026252
0.025813
0.025072
0.024515
0.023994
0.023431
0.022928
0.022453
0.021908
0.021215
0.020400
0.019635
0.019085
0.018705
0.018416
0.018249
0.018215
0.018213
0.017848
0.016922
0.015510
0.013350
0.010542
0.007794
0.005203
0.002587
0.000349
-0.001343
-0.002678
-0.003631
-0.004283
-0.004821
-0.005228
-0.005804
-0.006921
-0.008456
-0.010322
-0.012595
-0.015210
-0.018017
-0.020975
-0.024062
-0.027196
-0.030052
-0.032355
-0.034237
-0.035717
-0.036703
-0.037295
-0.037669
-0.037829
-0.037728
-0.037435
-0.037067
-0.036667
-0.036198
-0.035675
-0.035116
-0.034422
-0.033430
-0.032143
-0.030611
-0.028823
-0.026799
-0.024539
-0.022037
-0.019303
-0.016318
-0.012957
-0.009140
-0.004943
-0.000552
0.003905
0.008488
0.013173
0.017745
0.022085
0.026251
0.030124
0.033555
0.036596
0.039227
0.041352
0.042982
0.044139
0.044786
0.044743
0.043797
0.042248
0.040620
0.038866
0.037160
0.036039
0.035390
0.035006
0.034988
0.035177
0.035121
0.034727
0.034047
0.032991
0.031621
0.029983
0.028037
0.026006
0.024295
0.022893
0.021645
0.020592
0.019737
0.019069
0.018457
0.017620
0.016546
0.015478
0.014442
0.013358
0.012244
0.011052
0.009735
0.008399
0.007199
0.006141
0.005182
0.004364
0.003685
0.003120
0.002677
0.002365
0.002193
0.002167
0.002282
0.002532
0.002800
0.002942
0.002989
0.003063
0.003273
0.003696
0.004392
0.005372
0.006433
0.007081
0.007196
0.007048
0.006622
0.005839
0.004784
0.003847
0.003309
0.003038
0.003048
0.003442
0.004111
0.004865
0.005677
0.006600
0.007595
0.008647
0.009712
0.010670
0.011520
0.012286
0.012773
0.012787
0.012393
0.011776
0.011001
0.010029
0.008997
0.008055
0.007153
0.006279
0.005474
0.004654
0.003710
0.002657
0.001519
0.000290
-0.000966
-0.002234
-0.003539
-0.004864
-0.006205
-0.007587
-0.009058
-0.010631
-0.012289
-0.014043
-0.015838
-0.017394
-0.018570
-0.019479
-0.020081
-0.020334
-0.020311
-0.020041
-0.019496
-0.018685
-0.017619
-0.016517
-0.015807
-0.015482
-0.015290
-0.015155
-0.014949
-0.014560
-0.014006
-0.013289
-0.012429
-0.011556
-0.010688
-0.009782
-0.008876
-0.008128
-0.007752
-0.007744
-0.008115
-0.008951
-0.010039
-0.011148
-0.012342
-0.013601
-0.014674
-0.015508
-0.016182
-0.016673
-0.017106
-0.017596
-0.018075
-0.018552
-0.019039
-0.019488
-0.019899
-0.020177
-0.020150
-0.019850
-0.019406
-0.018808
-0.018025
-0.017083
-0.015997
-0.014785
-0.013455
-0.011953
-0.010191
-0.008211
-0.006434
-0.005220
-0.004431
-0.003917
-0.003704
-0.003775
-0.003848
-0.003698
-0.003438
-0.003115
-0.002726
-0.002413
-0.002252
-0.002119
-0.001875
-0.001526
-0.001107
-0.000616
-0.000110
0.000325
0.000589
0.000675
0.000611
0.000363
-0.000069
-0.000676
-0.001463
-0.002420
-0.003396
-0.004213
-0.004890
-0.005336
-0.005419
-0.005198
-0.004697
-0.003908
-0.002842
-0.001495
-0.000016
0.001272
0.002332
0.003267
0.003973
0.004410
0.004610
0.004580
0.004439
0.004322
0.004187
0.004021
0.003868
0.003717
0.003562
0.003411
0.003280
0.003178
0.003100
0.003047
0.003014
0.002929
0.002718
0.002407
0.001999
0.001500
0.001008
0.000559
0.000117
-0.000301
-0.000683
-0.001043
-0.001403
-0.001767
-0.002130
-0.002495
-0.002855
-0.003129
-0.003270
-0.003309
-0.003240
-0.003040
-0.002677
-0.002117
-0.001373
-0.000606
-0.000104
0.000130
0.000184
-0.000021
-0.000477
-0.001160
-0.001983
-0.002717
-0.003332
-0.003903
-0.004360
-0.004666
-0.004834
-0.004867
-0.004775
-0.004610
-0.004386
-0.004085
-0.003717
-0.003288
-0.002793
-0.002234
-0.001623
-0.000972
-0.000281
0.000455
0.001230
0.002039
0.002871
0.003722
0.004598
0.005496
0.006413
0.007346
0.008139
0.008563
0.008637
0.008418
0.007878
0.007143
0.006260
0.005177
0.004011
0.003020
0.002249
0.001618
0.001182
0.000958
0.000924
0.001054
0.001191
0.001250
0.001295
0.001307
0.001255
0.001162
0.001141
0.001293
0.001500
0.001730
0.002062
0.002442
0.002683
0.002663
0.002389
0.001678
0.000449
-0.000980
-0.002486
-0.004201
-0.006083
-0.008079
-0.010077
-0.011754
-0.013069
-0.014198
-0.015123
-0.015805
-0.016333
-0.016835
-0.017302
-0.017683
-0.017954
-0.018090
-0.018104
-0.017986
-0.017661
-0.017073
-0.016242
-0.015171
-0.013907
-0.012582
-0.011237
-0.010021
-0.009070
-0.008309
-0.007740
-0.007398
-0.007259
-0.007256
-0.007325
-0.007357
-0.007248
-0.007015
-0.006499
-0.005509
-0.004120
-0.002388
-0.000265
0.002241
0.004977
0.007735
0.010436
0.013011
0.015338
0.017394
0.019226
0.020874
0.022350
0.023662
0.024995
0.026467
0.027998
0.029564
0.031007
0.032204
0.033236
0.033991
0.034235
0.033985
0.033489
0.032875
0.032077
0.031099
0.029991
0.028790
0.027670
0.026706
0.025829
0.025034
0.024284
0.023556
0.022857
0.022155
0.021455
0.020755
0.020041
0.019309
0.018528
0.017665
0.016737
0.015775
0.014800
0.013805
0.012788
0.011759
0.010714
0.009657
0.008616
0.007609
0.006625
0.005664
0.004735
0.003834
0.002960
0.002127
0.001356
0.000647
-0.000005
-0.000606
-0.001254
-0.002028
-0.002890
-0.003861
-0.005016
-0.006355
-0.007818
-0.009383
-0.011011
-0.012559
-0.013983
-0.015335
-0.016592
-0.017767
-0.018887
-0.019940
-0.020942
-0.021905
-0.022743
-0.023293
-0.023479
-0.023220
-0.022460
-0.021383
-0.020305
-0.019260
-0.018217
-0.017327
-0.016569
-0.015748
-0.014740
-0.013567
-0.012208
-0.010662
-0.008993
-0.007190
-0.005266
-0.003481
-0.002024
-0.000798
0.000228
0.001046
0.001678
0.002113
0.002358
0.002406
0.002250
0.001894
0.001436
0.001139
0.001069
0.001134
0.001346
0.001628
0.001940
0.002315
0.002646
0.002840
0.002936
0.002951
0.002934
0.002931
0.002916
0.002951
0.003158
0.003530
0.004033
0.004697
0.005338
0.005676
0.005743
0.005611
0.005204
0.004541
0.003763
0.002941
0.002022
0.001020
0.000041
-0.000779
-0.001441
-0.001985
-0.002367
-0.002589
-0.002679
-0.002640
-0.002472
-0.002271
-0.002177
-0.002178
-0.002234
-0.002307
-0.002296
-0.002211
-0.002075
-0.001876
-0.001640
-0.001371
-0.001058
-0.000710
-0.000343
-0.000026
0.000203
0.000374
0.000537
0.000793
0.001149
0.001573
0.002095
0.002705
0.003204
